Index,Port Name,Timestamp,Year,Month,Border,Latitude,Longitude,Value,Temperature,Cloudiness,Humidity,Wind Speed,Weather condition,Himidity
449,Fortuna,1525132800,2018,5,US-Canada Border,48.91086,-103.77906,3940,7.9,100,72,4.04,Clouds,72.0
450,Fortuna,1527811200,2018,6,US-Canada Border,48.91086,-103.77906,4886,16.46,58,62,4.94,Clouds,62.0
451,Fortuna,1530403200,2018,7,US-Canada Border,48.91086,-103.77906,5876,21.23,50,59,3.59,Clouds,59.0
452,Fortuna,1533081600,2018,8,US-Canada Border,48.91086,-103.77906,5689,23.04,16,53,4.98,Clouds,53.0
453,Fortuna,1535760000,2018,9,US-Canada Border,48.91086,-103.77906,3761,21.32,0,30,5.09,Clear,30.0
454,Fortuna,1538352000,2018,10,US-Canada Border,48.91086,-103.77906,3435,3.33,100,49,3.68,Clouds,49.0
455,Fortuna,1541030400,2018,11,US-Canada Border,48.91086,-103.77906,3137,3.1,85,75,2.06,Clouds,75.0
456,Fortuna,1543622400,2018,12,US-Canada Border,48.91086,-103.77906,3228,-2.03,100,96,3.8,Clouds,96.0
457,Friday Harbor,1514764800,2018,1,US-Canada Border,48.53231,-123.01415,191,2.16,0,73,2.1,Clear,73.0
458,Friday Harbor,1522540800,2018,4,US-Canada Border,48.53231,-123.01415,654,12.94,0,48,4.12,Clear,48.0
459,Friday Harbor,1525132800,2018,5,US-Canada Border,48.53231,-123.01415,1071,11.31,75,66,3.1,Clouds,66.0
460,Friday Harbor,1527811200,2018,6,US-Canada Border,48.53231,-123.01415,1454,13.71,0,47,6.7,Clear,47.0
461,Friday Harbor,1530403200,2018,7,US-Canada Border,48.53231,-123.01415,2277,15.08,100,72,3.6,Rain,72.0
462,Friday Harbor,1533081600,2018,8,US-Canada Border,48.53231,-123.01415,1589,18.51,0,54,4.12,Clear,54.0
463,Friday Harbor,1535760000,2018,9,US-Canada Border,48.53231,-123.01415,1239,15.95,20,50,5.7,Clouds,50.0
464,Friday Harbor,1538352000,2018,10,US-Canada Border,48.53231,-123.01415,645,13.68,100,81,1.54,Clouds,81.0
465,Friday Harbor,1541030400,2018,11,US-Canada Border,48.53231,-123.01415,504,12.57,75,83,3.1,Clouds,83.0
466,Frontier,1514764800,2018,1,US-Canada Border,48.910160000000005,-117.78134,15604,-10.49,13,79,2.64,Clouds,79.0
467,Frontier,1517443200,2018,2,US-Canada Border,48.910160000000005,-117.78134,15883,2.04,66,82,2.13,Clouds,82.0
468,Frontier,1519862400,2018,3,US-Canada Border,48.910160000000005,-117.78134,16193,4.38,100,74,1.81,Clouds,74.0
469,Frontier,1522540800,2018,4,US-Canada Border,48.910160000000005,-117.78134,12750,10.2,99,30,1.77,Clouds,30.0
470,Frontier,1525132800,2018,5,US-Canada Border,48.910160000000005,-117.78134,14640,15.27,75,65,0,Clouds,65.0
471,Frontier,1527811200,2018,6,US-Canada Border,48.910160000000005,-117.78134,14362,19.56,100,36,1.99,Clouds,36.0
472,Frontier,1530403200,2018,7,US-Canada Border,48.910160000000005,-117.78134,15406,21.59,65,49,3.29,Clouds,49.0
473,Frontier,1533081600,2018,8,US-Canada Border,48.910160000000005,-117.78134,16154,37.05,46,18,2.24,Clouds,18.0
474,Frontier,1535760000,2018,9,US-Canada Border,48.910160000000005,-117.78134,12482,25.83,0,28,2.58,Clear,28.0
475,Frontier,1538352000,2018,10,US-Canada Border,48.910160000000005,-117.78134,14127,11.93,90,55,1.06,Clouds,55.0
476,Frontier,1541030400,2018,11,US-Canada Border,48.910160000000005,-117.78134,12217,7.59,100,95,0.51,Clouds,95.0
477,Frontier,1543622400,2018,12,US-Canada Border,48.910160000000005,-117.78134,12779,3.33,58,98,1.85,Clouds,98.0
478,Grand Portage,1514764800,2018,1,US-Canada Border,47.96389,-89.68472000000001,37316,-19.49,100,97,9.45,Clouds,97.0
479,Grand Portage,1517443200,2018,2,US-Canada Border,47.96389,-89.68472000000001,38004,-10.9,85,69,10.49,Clouds,69.0
480,Grand Portage,1519862400,2018,3,US-Canada Border,47.96389,-89.68472000000001,52588,-1.87,3,82,2.65,Clear,82.0
481,Grand Portage,1522540800,2018,4,US-Canada Border,47.96389,-89.68472000000001,46938,-5.94,43,57,9.95,Clouds,57.0
482,Grand Portage,1525132800,2018,5,US-Canada Border,47.96389,-89.68472000000001,59949,7.65,94,82,4.45,Clouds,82.0
483,Grand Portage,1527811200,2018,6,US-Canada Border,47.96389,-89.68472000000001,76595,8.95,100,100,7.24,Clouds,100.0
484,Grand Portage,1530403200,2018,7,US-Canada Border,47.96389,-89.68472000000001,76463,8.68,99,94,1.89,Clouds,94.0
485,Grand Portage,1533081600,2018,8,US-Canada Border,47.96389,-89.68472000000001,82577,17.06,28,78,7.13,Clouds,78.0
486,Grand Portage,1535760000,2018,9,US-Canada Border,47.96389,-89.68472000000001,61099,18.14,69,93,3.95,Rain,93.0
487,Grand Portage,1538352000,2018,10,US-Canada Border,47.96389,-89.68472000000001,50562,8.92,100,56,5.57,Clouds,56.0
488,Grand Portage,1541030400,2018,11,US-Canada Border,47.96389,-89.68472000000001,42302,5.61,1,74,7.67,Clear,74.0
489,Grand Portage,1543622400,2018,12,US-Canada Border,47.96389,-89.68472000000001,44555,1.54,87,78,5.82,Clouds,78.0
490,Hannah,1514764800,2018,1,US-Canada Border,48.97029,-98.701,172,-25.39,94,80,3.39,Clouds,80.0
491,Hannah,1517443200,2018,2,US-Canada Border,48.97029,-98.701,201,-20.11,100,83,7.31,Clouds,83.0
492,Hannah,1519862400,2018,3,US-Canada Border,48.97029,-98.701,224,-4.61,0,86,2.31,Clear,86.0
493,Hannah,1522540800,2018,4,US-Canada Border,48.97029,-98.701,224,-9.14,100,57,9.08,Clouds,57.0
494,Hannah,1525132800,2018,5,US-Canada Border,48.97029,-98.701,267,4.75,100,70,7.22,Clouds,70.0
495,Hannah,1527811200,2018,6,US-Canada Border,48.97029,-98.701,344,23.94,97,53,2.7,Clouds,53.0
496,Hannah,1530403200,2018,7,US-Canada Border,48.97029,-98.701,241,21.42,58,58,3.51,Clouds,58.0
497,Hannah,1533081600,2018,8,US-Canada Border,48.97029,-98.701,247,19.33,91,69,6.99,Clouds,69.0
498,Hannah,1535760000,2018,9,US-Canada Border,48.97029,-98.701,188,24.01,1,38,3.64,Clear,38.0
499,Hannah,1538352000,2018,10,US-Canada Border,48.97029,-98.701,184,2.09,100,56,1.03,Clouds,56.0
500,Hannah,1541030400,2018,11,US-Canada Border,48.97029,-98.701,199,1.2,77,76,1.31,Clouds,76.0
501,Hannah,1543622400,2018,12,US-Canada Border,48.97029,-98.701,215,-3.89,94,96,3.48,Clouds,96.0
502,Hansboro,1514764800,2018,1,US-Canada Border,48.95,-99.3825,1362,-25.62,0,75,2.6,Clear,75.0
503,Hansboro,1517443200,2018,2,US-Canada Border,48.95,-99.3825,1376,-20.12,75,67,12.4,Clouds,67.0
504,Hansboro,1519862400,2018,3,US-Canada Border,48.95,-99.3825,1561,-3.86,20,74,4.63,Clouds,74.0
505,Hansboro,1522540800,2018,4,US-Canada Border,48.95,-99.3825,1523,-9.5,0,61,12.9,Clear,61.0
506,Hansboro,1525132800,2018,5,US-Canada Border,48.95,-99.3825,1911,5.06,100,70,9.26,Clouds,70.0
507,Hansboro,1527811200,2018,6,US-Canada Border,48.95,-99.3825,2007,22.56,100,100,0,Rain,100.0
508,Hansboro,1530403200,2018,7,US-Canada Border,48.95,-99.3825,2726,21.69,75,60,2.1,Clouds,60.0
509,Hansboro,1533081600,2018,8,US-Canada Border,48.95,-99.3825,2224,18.87,100,77,6.2,Clouds,77.0
510,Hansboro,1535760000,2018,9,US-Canada Border,48.95,-99.3825,1641,23.77,20,48,5.14,Clouds,48.0
511,Hansboro,1538352000,2018,10,US-Canada Border,48.95,-99.3825,1394,2.29,0,40,2.1,Clear,40.0
512,Hansboro,1541030400,2018,11,US-Canada Border,48.95,-99.3825,1652,1.02,40,100,2.6,Clouds,100.0
513,Hansboro,1543622400,2018,12,US-Canada Border,48.95,-99.3825,1381,-2.82,100,100,3.6,Fog,100.0
514,Hidalgo,1514764800,2018,1,US-Mexico Border,26.1,-98.26278,1366656,12.05,100,92,7.72,Rain,92.0
515,Hidalgo,1517443200,2018,2,US-Mexico Border,26.1,-98.26278,1275393,21.9,0,53,8.23,Clear,53.0
516,Hidalgo,1519862400,2018,3,US-Mexico Border,26.1,-98.26278,1515407,29.12,0,61,9.3,Clear,61.0
517,Hidalgo,1522540800,2018,4,US-Mexico Border,26.1,-98.26278,1403620,28.09,0,47,6.2,Clear,47.0
518,Hidalgo,1525132800,2018,5,US-Mexico Border,26.1,-98.26278,1467851,27.06,100,70,7.2,Clouds,70.0
519,Hidalgo,1527811200,2018,6,US-Mexico Border,26.1,-98.26278,1352514,34.99,0,50,7.2,Clear,50.0
520,Hidalgo,1530403200,2018,7,US-Mexico Border,26.1,-98.26278,1541998,33.09,20,56,9.3,Clouds,56.0
521,Hidalgo,1533081600,2018,8,US-Mexico Border,26.1,-98.26278,1468206,33.58,0,50,7.72,Clear,50.0
522,Hidalgo,1535760000,2018,9,US-Mexico Border,26.1,-98.26278,1382952,33.96,0,53,7.2,Clear,53.0
523,Hidalgo,1538352000,2018,10,US-Mexico Border,26.1,-98.26278,1445731,29.99,40,70,4.12,Rain,70.0
524,Hidalgo,1541030400,2018,11,US-Mexico Border,26.1,-98.26278,1457839,29.99,0,70,6.2,Smoke,70.0
525,Hidalgo,1543622400,2018,12,US-Mexico Border,26.1,-98.26278,1625534,26.9,0,62,6.2,Smoke,62.0
526,Highgate Springs-Alburg,1514764800,2018,1,US-Canada Border,44.97944,-73.10583,97236,-20.62,0,74,0,Clear,74.0
527,Highgate Springs-Alburg,1517443200,2018,2,US-Canada Border,44.97944,-73.10583,92933,-5.92,100,91,7.72,Snow,91.0
528,Highgate Springs-Alburg,1519862400,2018,3,US-Canada Border,44.97944,-73.10583,128590,6.54,100,69,0,Rain,69.0
529,Highgate Springs-Alburg,1522540800,2018,4,US-Canada Border,44.97944,-73.10583,118786,6.99,40,45,2.6,Clouds,45.0
530,Highgate Springs-Alburg,1525132800,2018,5,US-Canada Border,44.97944,-73.10583,149497,8.48,100,90,1.54,Clouds,90.0
531,Highgate Springs-Alburg,1527811200,2018,6,US-Canada Border,44.97944,-73.10583,184460,24.36,40,72,4.12,Clouds,72.0
532,Highgate Springs-Alburg,1530403200,2018,7,US-Canada Border,44.97944,-73.10583,243668,28.24,75,75,0,Clouds,75.0
533,Highgate Springs-Alburg,1533081600,2018,8,US-Canada Border,44.97944,-73.10583,253342,24.77,0,72,0,Clear,72.0
534,Highgate Springs-Alburg,1535760000,2018,9,US-Canada Border,44.97944,-73.10583,165089,20.6,40,83,2.1,Haze,83.0
535,Highgate Springs-Alburg,1538352000,2018,10,US-Canada Border,44.97944,-73.10583,153076,11.16,100,89,0,Clouds,89.0
536,Highgate Springs-Alburg,1541030400,2018,11,US-Canada Border,44.97944,-73.10583,115325,7.96,100,87,1.54,Rain,87.0
537,Highgate Springs-Alburg,1543622400,2018,12,US-Canada Border,44.97944,-73.10583,113652,0.94,100,81,0,Clouds,81.0
538,Houlton,1514764800,2018,1,US-Canada Border,46.12611,-67.84083,53115,-18.55,75,62,5.14,Clouds,62.0
539,Houlton,1517443200,2018,2,US-Canada Border,46.12611,-67.84083,53069,-14.35,0,71,1.54,Clear,71.0
540,Houlton,1519862400,2018,3,US-Canada Border,46.12611,-67.84083,68341,2.66,100,58,3.1,Clouds,58.0
541,Houlton,1522540800,2018,4,US-Canada Border,46.12611,-67.84083,61720,0.95,0,62,0,Clear,62.0
542,Houlton,1525132800,2018,5,US-Canada Border,46.12611,-67.84083,70819,5.41,100,88,4.12,Clouds,88.0
543,Houlton,1527811200,2018,6,US-Canada Border,46.12611,-67.84083,76057,25.73,0,50,1.54,Clear,50.0
544,Houlton,1530403200,2018,7,US-Canada Border,46.12611,-67.84083,90778,23.93,100,68,3.6,Clouds,68.0
545,Houlton,1533081600,2018,8,US-Canada Border,46.12611,-67.84083,102515,23.58,0,84,0,Clear,84.0
546,Houlton,1535760000,2018,9,US-Canada Border,46.12611,-67.84083,73482,13.13,0,95,0,Clear,95.0
547,Houlton,1538352000,2018,10,US-Canada Border,46.12611,-67.84083,71409,11.19,100,92,0,Clouds,92.0
548,Houlton,1541030400,2018,11,US-Canada Border,46.12611,-67.84083,66784,2.08,100,100,2.1,Rain,100.0
549,Houlton,1543622400,2018,12,US-Canada Border,46.12611,-67.84083,60936,-6.74,0,91,0,Clear,91.0
550,International Falls-Ranier,1514764800,2018,1,US-Canada Border,48.60111,-93.41083,133840,-24.01,20,64,3.6,Clouds,64.0
551,International Falls-Ranier,1517443200,2018,2,US-Canada Border,48.60111,-93.41083,127801,-18.86,75,54,7.7,Clouds,54.0
552,International Falls-Ranier,1519862400,2018,3,US-Canada Border,48.60111,-93.41083,147731,2.17,0,35,3.1,Clear,35.0
553,International Falls-Ranier,1522540800,2018,4,US-Canada Border,48.60111,-93.41083,138608,-9.01,75,57,5.14,Clouds,57.0
554,International Falls-Ranier,1525132800,2018,5,US-Canada Border,48.60111,-93.41083,161939,23.05,0,47,6.7,Clear,47.0
555,International Falls-Ranier,1527811200,2018,6,US-Canada Border,48.60111,-93.41083,209229,16.14,100,81,5.14,Clouds,81.0
556,International Falls-Ranier,1530403200,2018,7,US-Canada Border,48.60111,-93.41083,198181,25.99,20,80,1.54,Clouds,80.0
557,International Falls-Ranier,1533081600,2018,8,US-Canada Border,48.60111,-93.41083,205704,23.05,100,74,1.54,Rain,74.0
558,International Falls-Ranier,1535760000,2018,9,US-Canada Border,48.60111,-93.41083,176033,18.05,40,94,2.1,Rain,94.0
559,International Falls-Ranier,1538352000,2018,10,US-Canada Border,48.60111,-93.41083,162820,2.17,0,64,2.6,Clear,64.0
560,International Falls-Ranier,1541030400,2018,11,US-Canada Border,48.60111,-93.41083,152217,2.02,100,77,6.2,Clouds,77.0
561,International Falls-Ranier,1543622400,2018,12,US-Canada Border,48.60111,-93.41083,163797,-2.83,100,98,3.6,Clouds,98.0
562,Jackman,1514764800,2018,1,US-Canada Border,45.62389,-70.255,33046,-23.22,47,76,5.99,Clouds,76.0
563,Jackman,1517443200,2018,2,US-Canada Border,45.62389,-70.255,34848,-12.48,100,75,2.44,Clouds,75.0
564,Jackman,1519862400,2018,3,US-Canada Border,45.62389,-70.255,39495,2.95,100,83,3.04,Rain,83.0
565,Jackman,1522540800,2018,4,US-Canada Border,45.62389,-70.255,32482,1.37,100,71,2.28,Clouds,71.0
566,Jackman,1525132800,2018,5,US-Canada Border,45.62389,-70.255,42408,7.5,77,86,1.36,Rain,86.0
567,Jackman,1527811200,2018,6,US-Canada Border,45.62389,-70.255,62512,24.83,9,41,2.82,Clear,41.0
568,Jackman,1530403200,2018,7,US-Canada Border,45.62389,-70.255,94247,24.65,98,74,3.57,Clouds,74.0
569,Jackman,1533081600,2018,8,US-Canada Border,45.62389,-70.255,97849,21.84,4,73,2.09,Clear,73.0
570,Jackman,1535760000,2018,9,US-Canada Border,45.62389,-70.255,53322,15.19,3,79,2.84,Clear,79.0
571,Jackman,1538352000,2018,10,US-Canada Border,45.62389,-70.255,47442,8.45,7,79,3.57,Clear,79.0
572,Jackman,1541030400,2018,11,US-Canada Border,45.62389,-70.255,31248,2.17,100,97,3,Rain,97.0
573,Jackman,1543622400,2018,12,US-Canada Border,45.62389,-70.255,32132,-1.46,77,91,1.73,Clouds,91.0
574,Ketchikan,1517443200,2018,2,US-Canada Border,55.33897,-131.64031,53,3.84,100,75,0,Rain,75.0
575,Ketchikan,1519862400,2018,3,US-Canada Border,55.33897,-131.64031,368,3.73,100,67,1.54,Haze,67.0
576,Ketchikan,1525132800,2018,5,US-Canada Border,55.33897,-131.64031,1303,7.72,100,58,2.6,Clouds,58.0
577,Ketchikan,1527811200,2018,6,US-Canada Border,55.33897,-131.64031,1993,12.32,0,41,6.2,Clear,41.0
578,Ketchikan,1530403200,2018,7,US-Canada Border,55.33897,-131.64031,1711,13.49,100,62,2.6,Rain,62.0
579,Ketchikan,1533081600,2018,8,US-Canada Border,55.33897,-131.64031,1294,20.83,0,53,5.7,Clear,53.0
580,Ketchikan,1535760000,2018,9,US-Canada Border,55.33897,-131.64031,556,14.98,75,51,1.54,Clouds,51.0
581,Ketchikan,1538352000,2018,10,US-Canada Border,55.33897,-131.64031,379,14.72,0,23,3.1,Clear,23.0
582,Ketchikan,1541030400,2018,11,US-Canada Border,55.33897,-131.64031,197,7.52,20,70,1.54,Clouds,70.0
583,Ketchikan,1543622400,2018,12,US-Canada Border,55.33897,-131.64031,113,4.71,75,92,3.1,Rain,92.0
584,Lancaster,1514764800,2018,1,US-Canada Border,48.84911000000001,-96.82024,4724,-23.9,0,68,0,Clear,68.0
585,Lancaster,1517443200,2018,2,US-Canada Border,48.84911000000001,-96.82024,4722,-18.07,40,61,11.8,Clouds,61.0
586,Lancaster,1519862400,2018,3,US-Canada Border,48.84911000000001,-96.82024,6019,-1.97,0,89,4.63,Clear,89.0
587,Lancaster,1522540800,2018,4,US-Canada Border,48.84911000000001,-96.82024,5590,-8.06,40,57,8.8,Clouds,57.0
588,Lancaster,1525132800,2018,5,US-Canada Border,48.84911000000001,-96.82024,7255,7.7,0,56,9.3,Clear,56.0
589,Lancaster,1527811200,2018,6,US-Canada Border,48.84911000000001,-96.82024,9361,23.99,0,62,4.63,Clear,62.0
590,Lancaster,1530403200,2018,7,US-Canada Border,48.84911000000001,-96.82024,11103,22.99,40,64,6.17,Clouds,64.0
591,Lancaster,1533081600,2018,8,US-Canada Border,48.84911000000001,-96.82024,12598,21.72,75,64,7.2,Clouds,64.0
592,Lancaster,1535760000,2018,9,US-Canada Border,48.84911000000001,-96.82024,7676,24.92,0,52,3.1,Clear,52.0
593,Lancaster,1538352000,2018,10,US-Canada Border,48.84911000000001,-96.82024,6416,2.78,0,52,0,Clear,52.0
594,Lancaster,1541030400,2018,11,US-Canada Border,48.84911000000001,-96.82024,5630,1.47,100,72,4.12,Clouds,72.0
595,Lancaster,1543622400,2018,12,US-Canada Border,48.84911000000001,-96.82024,5086,-3.06,100,92,1.54,Clouds,92.0
596,Laredo,1514764800,2018,1,US-Mexico Border,27.50611,-99.50722,2065394,8.37,100,98,4.63,Rain,98.0
597,Laredo,1517443200,2018,2,US-Mexico Border,27.50611,-99.50722,1826407,22.97,40,43,5.14,Clouds,43.0
598,Laredo,1519862400,2018,3,US-Mexico Border,27.50611,-99.50722,2180141,31.98,0,40,6.2,Clear,40.0
599,Laredo,1522540800,2018,4,US-Mexico Border,27.50611,-99.50722,1968977,30.17,0,35,7.2,Clear,35.0
600,Laredo,1525132800,2018,5,US-Mexico Border,27.50611,-99.50722,2117326,28.37,0,58,7.2,Clear,58.0
601,Laredo,1527811200,2018,6,US-Mexico Border,27.50611,-99.50722,2035064,39.11,0,30,9.3,Clear,30.0
602,Laredo,1530403200,2018,7,US-Mexico Border,27.50611,-99.50722,2334247,38.37,0,29,8.23,Clear,29.0
603,Laredo,1533081600,2018,8,US-Mexico Border,27.50611,-99.50722,2273235,36.98,20,28,8.23,Clouds,28.0
604,Laredo,1535760000,2018,9,US-Mexico Border,27.50611,-99.50722,2051644,36.98,0,37,6.7,Clear,37.0
605,Laredo,1538352000,2018,10,US-Mexico Border,27.50611,-99.50722,2147913,26.98,20,79,4.63,Rain,79.0
606,Laredo,1541030400,2018,11,US-Mexico Border,27.50611,-99.50722,2129062,25.17,0,78,3.1,Clear,78.0
607,Laredo,1543622400,2018,12,US-Mexico Border,27.50611,-99.50722,2266991,25.91,0,57,2.1,Clear,57.0
608,Laurier,1514764800,2018,1,US-Canada Border,48.99892,-118.22302,8459,-10.71,11,79,2,Clouds,79.0
609,Laurier,1517443200,2018,2,US-Canada Border,48.99892,-118.22302,8093,2.09,68,78,1.56,Clouds,78.0
610,Laurier,1519862400,2018,3,US-Canada Border,48.99892,-118.22302,10609,3.68,100,74,2.52,Clouds,74.0
611,Laurier,1522540800,2018,4,US-Canada Border,48.99892,-118.22302,11523,9.56,100,29,1.85,Clouds,29.0
612,Laurier,1525132800,2018,5,US-Canada Border,48.99892,-118.22302,11993,15.05,77,57,0.97,Clouds,57.0
613,Laurier,1527811200,2018,6,US-Canada Border,48.99892,-118.22302,13667,18.73,100,39,1.96,Clouds,39.0
614,Laurier,1530403200,2018,7,US-Canada Border,48.99892,-118.22302,17607,21.18,61,50,3.57,Clouds,50.0
615,Laurier,1533081600,2018,8,US-Canada Border,48.99892,-118.22302,18379,36.27,59,17,2.63,Clouds,17.0
616,Laurier,1535760000,2018,9,US-Canada Border,48.99892,-118.22302,12954,25.22,0,30,2.67,Clear,30.0
617,Laurier,1538352000,2018,10,US-Canada Border,48.99892,-118.22302,12203,11.57,92,57,1.41,Clouds,57.0
618,Laurier,1541030400,2018,11,US-Canada Border,48.99892,-118.22302,9780,7.22,100,95,0.83,Clouds,95.0
619,Laurier,1543622400,2018,12,US-Canada Border,48.99892,-118.22302,9528,2.77,45,94,1.66,Clouds,94.0
620,Limestone,1514764800,2018,1,US-Canada Border,46.90941,-67.82708,2741,-17.94,100,63,3.1,Clouds,63.0
621,Limestone,1517443200,2018,2,US-Canada Border,46.90941,-67.82708,2751,-14.08,0,56,0,Clear,56.0
622,Limestone,1519862400,2018,3,US-Canada Border,46.90941,-67.82708,3386,0.74,100,60,2.1,Clouds,60.0
623,Limestone,1522540800,2018,4,US-Canada Border,46.90941,-67.82708,3666,-0.13,0,38,0,Clear,38.0
624,Limestone,1525132800,2018,5,US-Canada Border,46.90941,-67.82708,5206,4.36,100,92,3.6,Rain,92.0
625,Limestone,1527811200,2018,6,US-Canada Border,46.90941,-67.82708,4075,24.93,0,48,3.1,Clear,48.0
626,Limestone,1530403200,2018,7,US-Canada Border,46.90941,-67.82708,4938,20.21,100,74,2.6,Rain,74.0
627,Limestone,1533081600,2018,8,US-Canada Border,46.90941,-67.82708,4636,23.03,20,51,2.6,Clouds,51.0
628,Limestone,1535760000,2018,9,US-Canada Border,46.90941,-67.82708,4488,14.1,0,55,0,Clear,55.0
629,Limestone,1538352000,2018,10,US-Canada Border,46.90941,-67.82708,3847,9.93,100,75,2.1,Clouds,75.0
630,Limestone,1541030400,2018,11,US-Canada Border,46.90941,-67.82708,3159,1.64,100,86,3.1,Snow,86.0
631,Limestone,1543622400,2018,12,US-Canada Border,46.90941,-67.82708,3154,-6.64,0,90,0,Clear,90.0
632,Lukeville,1514764800,2018,1,US-Mexico Border,31.8825,-112.815,92596,23.21,100,20,1.42,Clouds,20.0
633,Lukeville,1517443200,2018,2,US-Mexico Border,31.8825,-112.815,87553,27.12,0,14,2.94,Clear,14.0
634,Lukeville,1519862400,2018,3,US-Mexico Border,31.8825,-112.815,160628,15.9,0,30,2.21,Clear,30.0
635,Lukeville,1522540800,2018,4,US-Mexico Border,31.8825,-112.815,143886,30.49,100,19,5.92,Clouds,19.0
636,Lukeville,1525132800,2018,5,US-Mexico Border,31.8825,-112.815,142698,26.92,96,24,7.04,Clouds,24.0
637,Lukeville,1527811200,2018,6,US-Mexico Border,31.8825,-112.815,164867,32.71,0,24,5.65,Clear,24.0
638,Lukeville,1530403200,2018,7,US-Mexico Border,31.8825,-112.815,172840,33.68,0,24,6.17,Clear,24.0
639,Lukeville,1533081600,2018,8,US-Mexico Border,31.8825,-112.815,104055,36.93,100,51,3.29,Clouds,51.0
640,Lukeville,1535760000,2018,9,US-Mexico Border,31.8825,-112.815,121077,35.7,23,43,6.29,Clouds,43.0
641,Lukeville,1538352000,2018,10,US-Mexico Border,31.8825,-112.815,132023,27.03,98,67,2.02,Rain,67.0
642,Lukeville,1541030400,2018,11,US-Mexico Border,31.8825,-112.815,113618,24.3,0,22,4.58,Clear,22.0
643,Lukeville,1543622400,2018,12,US-Mexico Border,31.8825,-112.815,86999,18.03,51,51,4.8,Clouds,51.0
644,Lynden,1514764800,2018,1,US-Canada Border,48.94802,-122.44316000000002,114107,-0.83,40,74,5.7,Clouds,74.0
645,Lynden,1517443200,2018,2,US-Canada Border,48.94802,-122.44316000000002,118005,5.17,100,87,3.1,Rain,87.0
646,Lynden,1519862400,2018,3,US-Canada Border,48.94802,-122.44316000000002,164486,5.17,100,86,6.2,Rain,86.0
647,Lynden,1522540800,2018,4,US-Canada Border,48.94802,-122.44316000000002,147604,13.17,40,33,2.6,Clouds,33.0
648,Lynden,1525132800,2018,5,US-Canada Border,48.94802,-122.44316000000002,172323,13.17,100,76,4.63,Clouds,76.0
649,Lynden,1527811200,2018,6,US-Canada Border,48.94802,-122.44316000000002,161787,17.17,75,48,7.2,Clouds,48.0
650,Lynden,1530403200,2018,7,US-Canada Border,48.94802,-122.44316000000002,178198,16.17,100,82,7.2,Rain,82.0
651,Lynden,1533081600,2018,8,US-Canada Border,48.94802,-122.44316000000002,206064,24.17,40,61,5.7,Clouds,61.0
652,Lynden,1535760000,2018,9,US-Canada Border,48.94802,-122.44316000000002,142141,20.17,40,53,9.3,Clouds,53.0
653,Lynden,1538352000,2018,10,US-Canada Border,48.94802,-122.44316000000002,132868,12.17,100,93,1.54,Rain,93.0
654,Lynden,1541030400,2018,11,US-Canada Border,48.94802,-122.44316000000002,128295,10.17,100,93,2.1,Mist,93.0
655,Lynden,1543622400,2018,12,US-Canada Border,48.94802,-122.44316000000002,139135,7.17,75,93,3.1,Rain,93.0
656,Madawaska,1514764800,2018,1,US-Canada Border,47.35446,-68.3271,67473,-18.14,100,75,7.2,Clouds,75.0
657,Madawaska,1517443200,2018,2,US-Canada Border,47.35446,-68.3271,66783,-20.44,0,70,0,Clear,70.0
658,Madawaska,1519862400,2018,3,US-Canada Border,47.35446,-68.3271,75249,0.01,100,77,3.6,Clouds,77.0
659,Madawaska,1522540800,2018,4,US-Canada Border,47.35446,-68.3271,74558,-1.6,0,60,2.6,Clear,60.0
660,Madawaska,1525132800,2018,5,US-Canada Border,47.35446,-68.3271,85082,4.04,100,91,3.6,Rain,91.0
661,Madawaska,1527811200,2018,6,US-Canada Border,47.35446,-68.3271,86718,26.84,75,52,3.6,Clouds,52.0
662,Madawaska,1530403200,2018,7,US-Canada Border,47.35446,-68.3271,90357,18.74,100,92,2.6,Mist,92.0
663,Madawaska,1533081600,2018,8,US-Canada Border,47.35446,-68.3271,90416,19.92,0,74,3.1,Clear,74.0
664,Madawaska,1535760000,2018,9,US-Canada Border,47.35446,-68.3271,80772,10.53,0,86,2.1,Clear,86.0
665,Madawaska,1538352000,2018,10,US-Canada Border,47.35446,-68.3271,80747,7.86,100,89,0,Rain,89.0
666,Madawaska,1541030400,2018,11,US-Canada Border,47.35446,-68.3271,72085,1.97,100,79,3.6,Rain,79.0
667,Madawaska,1543622400,2018,12,US-Canada Border,47.35446,-68.3271,75773,-6.73,0,78,2.1,Clear,78.0
668,Maida,1514764800,2018,1,US-Canada Border,48.98568,-98.36953,1292,-25.07,98,79,3.69,Clouds,79.0
669,Maida,1517443200,2018,2,US-Canada Border,48.98568,-98.36953,1827,-19.74,99,83,7.05,Clouds,83.0
670,Maida,1519862400,2018,3,US-Canada Border,48.98568,-98.36953,1406,-4.25,0,86,2.4,Clear,86.0
671,Maida,1522540800,2018,4,US-Canada Border,48.98568,-98.36953,1281,-9.14,100,59,8.79,Clouds,59.0
672,Maida,1525132800,2018,5,US-Canada Border,48.98568,-98.36953,1752,4.89,100,70,7.18,Clouds,70.0
673,Maida,1527811200,2018,6,US-Canada Border,48.98568,-98.36953,2790,23.75,97,52,3.17,Clouds,52.0
674,Maida,1530403200,2018,7,US-Canada Border,48.98568,-98.36953,3496,21.4,59,60,3.66,Clouds,60.0
